source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons,annual_rainfall_mm,dewpoint_c,elevation,evi,is_cropland,kharif_evi,kharif_ndvi,kharif_ndwi,land_cover_class,ndre,ndvi,ndwi,rabi_evi,rabi_ndvi,rabi_ndwi,relative_humidity_pct,s2_obs_count,savi,slope,soil_clay_pct,soil_moisture,soil_organic_carbon,soil_ph,soil_sand_pct,soil_type_class,temperature_c,env_match_distance_m,env_match_year,env_dk_index,env_match_method,env_match_confidence,env_season_for_features,env_support,_match_key
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8435647,75.2639268,2020,Kharif,2020-08-30,0.1635,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4249.057311128825,21.683885998752032,50.10311762270612,2.228911576489865,0,2.463812234637174,0.7613230727223844,-0.6881657522355725,10,0.4910982844811313,0.7110642511843546,-0.6518298634241056,2.190655745608452,0.7244305500917052,-0.6645451667698037,77.34892141256978,26.999999999999996,1.0664356957855265,1.8964063472084673,318.7890871358914,0.2979474,347.3980795229126,56.203856642194076,433.300114084089,19,25.95358080324115,163.51,2020,47912_0,knn_idw,HIGH,Kharif,1.0,12.8435647|75.2639268|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8435925,75.2639088,2020,Kharif,2020-08-30,0.1671,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4249.057311128826,21.68388599875203,50.25571322148276,2.2359627644850972,0,2.471426552070278,0.7622893159188318,-0.6883059915524906,10,0.4912558046742607,0.7121978289065417,-0.6522697389831097,2.200224832578127,0.7257386778761029,-0.6649050354879612,77.3489214125698,27.0,1.068135755824886,1.9054409426691334,318.63794111567296,0.2979474,347.3243188162234,56.20205231782029,433.3775481017985,19,25.953580803241152,167.15,2020,47912_0,knn_idw,HIGH,Kharif,1.0,12.8435925|75.2639088|2020|Kharif|coconut
Coconut,coconut,exact,KOKKADA,Belthangady,BARYA,12.8494067,75.2279883,2020,Kharif,2020-10-12,0.2741,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4372.6475569800605,21.864330364628053,69.69552133650781,2.109866946604193,0,2.5157465026515915,0.8048375647850025,-0.7121587567126892,10,0.49740859362652023,0.7076027614860907,-0.6646549024555062,2.571692212526357,0.7766591102987067,-0.6980832731310256,77.53335786020394,27.000000000000007,1.0612460479125123,6.79918820126233,330.32114729431703,0.2979474,362.8196620675059,56.41686883756723,423.8760372469638,262,26.099759900929786,274.1,2020,21822_0,knn_idw,MEDIUM,Kharif,1.0,12.8494067|75.2279883|2020|Kharif|coconut
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8486644,75.2453823,2020,Kharif,2020-09-01,0.1543,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4357.189293159241,21.92644690735444,72.38728813967246,2.329275345939896,0,2.5964654383598007,0.7743965529169264,-0.6825380952526003,10,0.5205795062297247,0.7384862479027452,-0.6689199538993759,2.4406604063272304,0.763711687629741,-0.6837289842677557,77.36710629055158,27.0,1.1075635273778701,7.051704709814174,321.6965813545848,0.2979474,373.2552011025076,56.35347219070056,469.5506989862995,255,26.20010883480576,154.3,2020,20817_0,knn_idw,HIGH,Kharif,1.0,12.8486644|75.2453823|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8485936,75.2454376,2020,Kharif,2020-09-01,0.1534,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4357.124956157897,21.926705435229174,69.3552834546607,2.2479980518150438,0,2.5632574054838373,0.7712911515707606,-0.6793856861598161,10,0.5082082257796838,0.7258684295395662,-0.6613435221846115,2.375327924167872,0.757133571311873,-0.6793528403222684,77.3664143546664,27.0,1.088640554117551,6.867695028333066,322.4781957177013,0.2979474,375.71350627153674,56.27737015497391,473.91570988770235,255,26.200526485168584,153.43,2020,20817_0,knn_idw,HIGH,Kharif,1.0,12.8485936|75.2454376|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,HATYADKA,12.8697801,75.443614,2020,Kharif,2020-10-01,0.097,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.661128690465,21.860300601463333,140.1450928861572,2.4698704070203825,0,2.476774305705832,0.7467576669493022,-0.6749376818764261,10,0.5956929778702191,0.7719663764600633,-0.7124047215471356,2.4577560880776472,0.7609691600265353,-0.6794776448410417,77.99178297946686,26.999999999999996,1.1577889954869784,5.231091602535297,277.440231561666,0.3382000599999999,268.6700992197513,56.99999999999999,518.4002053435655,220,25.995806263824356,97.01,2020,68432_0,knn_idw,HIGH,Kharif,1.0,12.8697801|75.443614|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,HATYADKA,12.8669227,75.445289,2020,Kharif,2020-10-01,0.1316,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.6611286904654,21.86030060146334,143.78828564230864,1.759267251517943,0,1.8496779049101615,0.6327050240629356,-0.5993213500963867,10,0.47903306730598516,0.6045350480851198,-0.5888689153274254,2.0835729010695405,0.6551308598682783,-0.6112368214962459,77.99178297946689,26.999999999999996,0.9066591442824895,11.24925081060011,280.8908234628462,0.33820006,262.53814060116156,56.470085887441854,521.1066943459954,220,25.995806263824367,131.59,2020,6727_0,knn_idw,HIGH,Kharif,1.0,12.8669227|75.445289|2020|Kharif|pepper
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8484527,75.2619395,2020,Kharif,2020-09-26,0.2773,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4254.7030925431045,21.713099314578724,63.649607050521084,2.013840654549863,0,2.193886344792472,0.7323047987110023,-0.6599357404095115,10,0.4599105920181473,0.6885178956233046,-0.6390488365292154,2.1380246104862097,0.7061043037774796,-0.6464038589703116,77.51664773594318,26.999999999999996,1.03263098839414,4.017415294950169,308.10774943811543,0.2979474,346.50242737103474,56.185251477239575,438.5222399923688,390,25.947394407120143,277.24,2020,20272_0,knn_idw,MEDIUM,Kharif,1.0,12.8484527|75.2619395|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,HATYADKA,12.8815264,75.4372201,2020,Kharif,2020-08-26,0.1961,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.661128690465,21.860300601463333,126.18022273070191,2.181704521739227,0,2.559900694382532,0.762539131152019,-0.679624999649888,10,0.5004259998661541,0.7063585965874386,-0.6607180519991557,2.391057577245315,0.7465909821671565,-0.6756299934476115,77.99178297946688,26.999999999999996,1.0593649668313667,5.539397530609483,289.7142088238514,0.33820005999999997,262.8955169984241,56.87819137837418,497.469818645922,220,25.995806263824363,196.05,2020,32539_0,knn_idw,HIGH,Kharif,1.0,12.8815264|75.4372201|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,HATYADKA,12.8815118,75.4371932,2020,Kharif,2020-08-26,0.1988,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.661128690465,21.860300601463337,126.233327806135,2.17322361546327,0,2.551994914901634,0.761545116554269,-0.6791743424021816,10,0.4992932340034765,0.704827024462822,-0.6599206139253077,2.383053306762083,0.7452124898019991,-0.6749826370602208,77.99178297946688,26.999999999999996,1.0570680552721958,5.515666011877549,289.7328833893242,0.33820006,262.98434865275306,56.875214277360044,497.518878474549,220,25.995806263824363,198.81,2020,32539_0,knn_idw,HIGH,Kharif,1.0,12.8815118|75.4371932|2020|Kharif|pepper
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8513986,75.2333942,2020,Kharif,2020-10-05,0.2344,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4388.456053771567,21.800806467134006,78.89055341916334,1.6262896750132978,0,2.1815495810963568,0.739079787536545,-0.671272032655661,10,0.43230823666474244,0.6069855725753707,-0.6122271905290552,2.21404771395352,0.6946414492804851,-0.638829279516585,77.70337613883444,26.999999999999996,0.9103514999294742,5.899939734278672,326.3270186842565,0.2979473999999999,359.2015540782365,56.37562825225665,416.7392430839019,262,25.9971373931503,234.38,2020,31642_0,knn_idw,HIGH,Kharif,1.0,12.8513986|75.2333942|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,HATYADKA,12.8739767,75.4587,2020,Kharif,2020-10-02,0.1334,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3833.057208044455,20.767198038301615,136.28834863461907,2.440322792476955,0,2.743796497477705,0.8155844725555272,-0.722088909370474,10,0.5861350349915896,0.7907448529429902,-0.7212602601502213,2.3268458680737654,0.772295689001364,-0.7072624128218066,77.70836483409299,27.0,1.1859441108968816,4.847040261761091,280.727353278654,0.33820005999999997,277.33327729916954,57.0,509.8847777062998,220,24.92939444866937,133.41,2020,73954_0,knn_idw,HIGH,Kharif,1.0,12.8739767|75.4587|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,HATYADKA,12.87552,75.4586933,2020,Kharif,2020-10-02,0.1222,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3833.0572080444545,20.76719803830161,134.80580491458477,2.5828932289935,0,2.8058652314062527,0.8283146928462095,-0.7275691543532552,10,0.5868375312744107,0.8046230567205596,-0.7175629892463459,2.528446292598312,0.813015262251034,-0.7208803633277682,77.70836483409299,26.999999999999996,1.206749928466279,4.261227455831159,282.30883275825556,0.33820006,275.33703916023086,57.0,507.6102592109401,220,24.92939444866937,122.22,2020,73954_0,knn_idw,HIGH,Kharif,1.0,12.87552|75.4586933|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,HATYADKA,12.8691013,75.4410279,2020,Kharif,2020-10-04,0.0851,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.6611286904654,21.860300601463333,132.61053404487745,2.255752553556298,0,2.4648146959924575,0.7495685430835578,-0.672158515453582,10,0.5183889327959695,0.7269998099884998,-0.6667290853258525,2.36080263156068,0.758512465855419,-0.6789954783682054,77.99178297946686,26.999999999999996,1.0903117413375865,8.301483178465029,280.86563642853486,0.33820005999999997,291.1225802230087,56.999999999999986,515.7221891993717,378,25.99580626382436,85.06,2020,325_0,knn_idw,HIGH,Kharif,1.0,12.8691013|75.4410279|2020|Kharif|coconut
Coconut,coconut,exact,KOKKADA,Belthangady,HATYADKA,12.8848416,75.4227074,2020,Kharif,2020-08-27,0.2312,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.661128690465,21.860300601463333,151.25875093302096,2.482038238607955,0,2.9604885176663607,0.8021464470904492,-0.6999449433979741,10,0.521710474848364,0.757627048587955,-0.6755868817675912,2.6506818607256766,0.78568136675607,-0.6931987368510388,77.99178297946688,27.0,1.1362473310983274,5.558329460928886,291.86730270746943,0.33820006,292.76132243069816,56.0,517.2476749186729,247,25.995806263824363,231.22,2020,51659_0,knn_idw,HIGH,Kharif,1.0,12.8848416|75.4227074|2020|Kharif|coconut
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8442436,75.271394,2020,Kharif,2020-09-02,0.0648,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4249.057311128825,21.683885998752036,49.465297549576185,2.3954976131615258,0,2.7198100794018907,0.7069352420021691,-0.5982149477332481,10,0.49238461324823596,0.6943651451916115,-0.6077134399382244,2.428877230260115,0.703502766680771,-0.6000721279708046,77.34892141256981,27.0,1.0413710781078505,7.419863375571161,311.23304026078955,0.2979473999999999,384.8589865545321,57.05595600463038,436.81193174039345,262,25.953580803241152,64.76,2020,1720_0,knn_idw,HIGH,Kharif,1.0,12.8442436|75.271394|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8442517,75.27139,2020,Kharif,2020-09-02,0.0656,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4249.057311128825,21.683885998752036,49.4319908585183,2.3891217439495476,0,2.7128753863379615,0.7053150927854002,-0.5965665981423083,10,0.49142098465514245,0.6931275725506952,-0.6064521311789578,2.4222281868428586,0.7020438406696315,-0.5986368897102026,77.34892141256981,27.000000000000004,1.039514981417956,7.4341262249172635,311.26820704602204,0.29794740000000003,384.87430674787726,57.056473357191784,436.8517275072869,262,25.953580803241152,65.55,2020,1720_0,knn_idw,HIGH,Kharif,1.0,12.8442517|75.27139|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8431149,75.25381,2020,Kharif,2020-09-27,0.2311,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4249.057311128824,21.683885998752032,58.35208518245794,2.508221154231032,0,2.2456400207765217,0.7404505209760254,-0.6684128003555957,10,0.45371397243499734,0.6898583754330777,-0.6350538880668236,2.252440721501228,0.7112187374269586,-0.6573450318300964,77.3489214125698,27.0,1.0346289291891497,4.669164507726187,331.37362429950787,0.2979473999999999,387.37280660727777,56.374846972600764,470.26607895980294,390,25.953580803241152,231.15,2020,5926_0,knn_idw,HIGH,Kharif,1.0,12.8431149|75.25381|2020|Kharif|coconut
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8439617,75.2459217,2020,Kharif,2020-10-06,0.0848,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4352.325522275642,21.94599118706168,64.15958304779537,1.6358658837792637,0,2.3514249530921294,0.7657708611997642,-0.6789116687634305,10,0.42281099451020077,0.596546580013493,-0.5997899732897928,1.990170341558543,0.6640241524216095,-0.6223159175527345,77.31479708214366,27.000000000000004,0.8946771213701639,6.818601472753732,315.4902776333068,0.2979474,270.5993783730336,57.12743059167331,487.97680235880927,387,26.231682511412888,84.81,2020,18152_0,knn_idw,HIGH,Kharif,1.0,12.8439617|75.2459217|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,HATYADKA,12.8681865,75.4411124,2020,Kharif,2020-10-04,0.1842,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.661128690465,21.860300601463337,135.21940803062316,2.336698354740182,0,2.5253110676642527,0.761741098908196,-0.6831305597325504,10,0.511984147057836,0.7206182892754837,-0.6624235074189732,2.4015868642743,0.7515936032973508,-0.6780349765898438,77.99178297946688,27.0,1.0807389600342132,6.73390350744128,281.58110387902764,0.33820006,290.76265342756886,56.99999999999999,515.4052904159272,378,25.99580626382436,184.21,2020,325_0,knn_idw,HIGH,Kharif,1.0,12.8681865|75.4411124|2020|Kharif|pepper
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8505226,75.2644006,2020,Kharif,2020-09-03,0.0738,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4287.686370760138,21.883766730273674,65.00309471258278,2.0891888762878374,0,2.5249239106126953,0.7473316764486805,-0.6589824099373277,10,0.4662250456283647,0.6668818584067516,-0.6170142116993099,2.3384486238874866,0.6897560742874175,-0.6408680388035343,78.49652343112189,27.0,1.000165249709184,3.8998288751160852,304.23582636441625,0.2979474,390.91644702911816,56.067960177894406,434.13939540323105,260,25.911252798112038,73.88,2020,528_0,knn_idw,HIGH,Kharif,1.0,12.8505226|75.2644006|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.850518,75.2644053,2020,Kharif,2020-09-03,0.0735,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4287.722737687249,21.883954905913036,65.00403999343564,2.089264408262065,0,2.5255380596226,0.7473872618403865,-0.6589800558836069,10,0.46624706157959445,0.6668848855301236,-0.6169996074649255,2.3395816971891366,0.6899175502600718,-0.6409260682311188,78.4976038291269,27.0,1.0001697718715077,3.895858101582167,304.23402908381087,0.2979473999999999,390.9261832769703,56.06745314552904,434.13750607113604,260,25.91121294885109,73.42,2020,528_0,knn_idw,HIGH,Kharif,1.0,12.850518|75.2644053|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8573217,75.238785,2020,Kharif,2020-10-06,0.2076,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4400.479434724898,21.752492447826288,96.77957621792844,2.0293085567710873,0,2.5637242341443827,0.7650727577354406,-0.6750543434176394,10,0.4753412259227641,0.6768354887552961,-0.6210419430991099,2.5215759257055277,0.7428113818637897,-0.6676837394775541,77.83268600048447,27.000000000000007,1.0151026388794653,11.758317610249632,320.38754903199117,0.2979474,360.0724760776271,56.57645697738261,426.98862350932654,390,25.919086360108285,207.57,2020,62579_0,knn_idw,HIGH,Kharif,1.0,12.8573217|75.238785|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8510897,75.2643637,2020,Kharif,2020-09-04,0.0963,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4288.04609456812,21.885628071413517,65.46660026008448,2.081557302831306,0,2.4694994456036596,0.7405318922215007,-0.6569802797289899,10,0.47096461876949336,0.6649902175188118,-0.6182900209876998,2.311847519773767,0.6877140132916321,-0.6410707347422956,78.50721019834074,27.0,0.9973299395340686,3.867001056343434,303.5701216005817,0.2979474,386.0637472335385,56.04606738916607,434.09631802511853,260,25.910858628765578,96.33,2020,528_0,knn_idw,HIGH,Kharif,1.0,12.8510897|75.2643637|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8511167,75.2643672,2020,Kharif,2020-09-04,0.0979,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4287.983469613693,21.885304027239993,65.47665741654019,2.0820128981526875,0,2.4662346470924614,0.740298063816326,-0.6570303940015982,10,0.4712870659968484,0.6651397581592755,-0.6185437636354666,2.309208536403752,0.6875562346069366,-0.6411177769102909,78.50534972012049,27.000000000000004,0.9975543502643178,3.8748109710764926,303.5482817471618,0.2979474,385.84460755876455,56.046537429770915,434.1044971163137,260,25.910927250404768,97.84,2020,528_0,knn_idw,HIGH,Kharif,1.0,12.8511167|75.2643672|2020|Kharif|pepper
Pepper (Black),pepper,alias,KOKKADA,Belthangady,HATYADKA,12.8856965,75.4208431,2020,Kharif,2020-08-27,0.1363,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],3984.6611286904654,21.860300601463333,131.61856746268273,2.537706262245469,0,2.821097170121789,0.7957829695315833,-0.7032816660817427,10,0.5646484173567917,0.7851839878426485,-0.7032696637390415,2.572344019446712,0.795671636363591,-0.7073305565088011,77.99178297946686,26.999999999999996,1.1776033560182089,3.648543873781643,288.5892177127379,0.33820006,279.48985818514444,55.99999999999999,516.6431752725127,247,25.995806263824367,136.3,2020,51659_0,knn_idw,HIGH,Kharif,1.0,12.8856965|75.4208431|2020|Kharif|pepper
Coconut,coconut,exact,KOKKADA,Belthangady,ILANTILA,12.8501285,75.2805366,2020,Kharif,2020-09-06,0.1004,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4283.421036497942,21.86169634749322,54.66080594754306,2.2316749593726297,0,2.475978044066151,0.7735239683243923,-0.6750156887458396,10,0.477426444666802,0.7190047070663724,-0.6611420752049103,2.4358607137681307,0.7578945016206258,-0.6764496890742673,78.36980778606572,27.000000000000004,1.0783531505269597,9.843720033056432,327.37626388232377,0.2979474,382.555971268754,56.213299188961216,465.9066232788796,340,25.915926561653027,100.44,2020,44152_0,knn_idw,HIGH,Kharif,1.0,12.8501285|75.2805366|2020|Kharif|coconut
Pepper (Black),pepper,alias,KOKKADA,Belthangady,ILANTILA,12.8501601,75.2805003,2020,Kharif,2020-09-06,0.1016,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[],4283.787796674695,21.863594097351026,54.7816242015331,2.2280256300529486,0,2.47421975202669,0.7726664479004888,-0.6742633607762489,10,0.47693342411567846,0.7183292299765032,-0.6608085217023686,2.4355776867709618,0.7573004319829503,-0.6759000069435505,78.38070359153404,27.0,1.0773401169135641,9.894389135218374,327.35722540195667,0.2979473999999999,382.3004115526881,56.20490281966744,466.02563865678985,340,25.915524682166684,101.52,2020,44152_0,knn_idw,HIGH,Kharif,1.0,12.8501601|75.2805003|2020|Kharif|pepper
